TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
Louisville GR - 126,15482,,126,Traditions at Hunter Station,Traditions Management ,400 Hunter Station Road,Sellersburg,IN,47172,38.379779,-85.773393,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,1/1/2023,,,4125,4355,5465,6295,,,,1000,,,1/1/2023,,,6930,,,,,,,1/1/2023,,,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,750,1200,1600,1950,2300,2600,,6930,7680,,,,,,,,,,,,,,yes,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.379779,-85.773393",34 mins
Louisville GR - 126,15486,,126,Forest Hills Commons,Triple Crown Senior Living,9107 Taylorsville Road,Louisville,KY,40299,38.21371,-85.58779,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,8/29/2024,1/1/2024,,3525,,5054,5594,,,,850,,,8/29/2024,1/1/2024,,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,1100,2500,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.213710,-85.587790",12 mins
Louisville GR - 126,4940,185138,126,Nazareth Home,Sisters of Charity Nazareth,2000 Newburg Road,Louisville,KY,40205,38.219495,-85.710725,ROOFTOP,"AL, AL-MC, HC",TRUE,TRUE,TRUE,FALSE,FALSE,9/12/2024,1/15/2025,5,370,380,,,,,,9/12/2024,1/15/2025,,229,,242,,,,,,,,9/12/2024,1/15/2025,,370,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.219495,-85.710725",24 mins
Louisville GR - 126,5067,185311,126,Signature Healthcare At Rockford Rehab & Wellness,Signature Healthcare,4700 Quinn Drive,Louisville,KY,40216,38.176892,-85.836839,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/1/2019,7/1/2020,5,243,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.176892,-85.836839",26 mins
Goshen SL - 2184,3657,155086,184,Woodland Manor,,343 S Napanee,Elkhart,IN,46514,41.68126,-86.00376,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.542996,-85.816801","41.681260,-86.003760",
Louisville GR - 126,5079,185327,126,Signature Healthcare Of Spencer County,,625 Taylorsville Road,Taylorsville,KY,40071,38.041713,-85.342249,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/9/2023,1/1/2024,,372,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.041713,-85.342249",26 mins
Louisville GR - 126,4979,185194,126,The Forum At Brookside,Five Star,200 Brookside Drive,Louisville,KY,40243,38.248769,-85.552618,ROOFTOP,"AL, IL",FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,9/16/2024,1/1/2025,4,5900,7500,8900,,,,,,,,,,,,,,,,,,9/16/2024,1/1/2025,4,,,5300,,,,,2900,3720,4600,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,yes,,,,0,250,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.248769,-85.552618",19 mins
Louisville GR - 126,5085,185333,126,Klondike Center,,3802 Klondike Lane,Louisville,KY,40218,38.207646,-85.638781,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.207646,-85.638781",20 mins
Louisville GR - 126,4938,185136,126,Wesley Manor,KY Methodist Retirement Home,5012 East Manslick Road,Louisville,KY,40219,38.117552,-85.66265,ROOFTOP,"AL, AL-MC, HC",TRUE,TRUE,TRUE,FALSE,FALSE,9/19/2024,7/1/2025,3,397,,340,,,,,9/19/2024,7/1/2025,3,,,4656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.117552,-85.662650",11 mins
Louisville GR - 126,15505,,126,The Bennett Place,Enlivant,3928 Horne Avenue,New Albany,IN,47150,38.348526,-85.800771,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,1/1/2019,1/1/2020,,3510,0,3930,,1530,1530,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1398,1794,2219,2706,3131,,,,,,,,,,,,,,,4000,4000,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.348526,-85.800771",33 mins
Louisville GR - 126,15474,,126,Morning Pointe of Louisville,Morning Pointe ,303 South Hurstbourne Parkway,Louisville,KY,40222,38.241393,-85.576438,RANGE_INTERPOLATED,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,7/1/2025,1/1/2025,3,4100,4500,5775,6550,,,,1225,,,7/1/2025,1/1/2025,3,7250,6750,,,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,650,850,,,,,0,400,,,,,,,,,,,,2500,,NOT included; extra charge ,2500,,Included,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.241393,-85.576438",16 mins
Louisville GR - 126,5063,185305,126,Springhurst Health And Rehab,Baptist Homes,3001 North Hurstbourne Parkway,Louisville,KY,40241,38.292928,-85.57351,ROOFTOP,"AL, HC, IL",TRUE,TRUE,FALSE,TRUE,FALSE,7/30/2018,1/1/2019,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.292928,-85.573510",21 mins
Louisville GR - 126,15487,,126,Vitality at St. Matthews,Vitality Senior Living  ,120 South Hubbards Lane,Louisville,KY,40207,38.250376,-85.640794,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,6/6/2025,1/1/2025,,3600,,4150,4875,4395,4500,,1000,,,,1/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,1050,1575,2100,,,,,,,,,,,,,,,,,2000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.250376,-85.640794",20 mins
Louisville GR - 126,5149,185438,126,Providence Richwood,Providence Healthcare,1012 Richwood Way,La Grange,KY,40031,38.392021,-85.369009,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,6/25/2025,,,450,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2025,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,included,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.392021,-85.369009",32 mins
Louisville GR - 126,5151,185442,126,Nazareth Home Clifton,Sisters of the Poor,2120 Payne Street,Louisville,KY,40206,38.252275,-85.707355,ROOFTOP,"AL, HC",TRUE,TRUE,FALSE,FALSE,FALSE,8/14/2023,9/1/2023,3,340,,,,,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.252275,-85.707355",24 mins
Louisville GR - 126,15304,,126,Symphony at ValleyFarms,Milestone Retirement,10201 Valley Farms Boulevard,Louisville,KY,40272,38.105959,-85.85737,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,1/1/2020,1/1/2021,6,3875,,,,,,,,,,12/1/2019,12/1/2020,6,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,976,1398,2000,,,,345,659,375,650,0,0,,,,,,,,2000,,250,2000,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.105959,-85.857370",24 mins
Louisville GR - 126,16582,,126,Lake Forest Village,,2501 Bush Ridge Drive,Louisville,KY,40245,38.27295,-85.488657,ROOFTOP,IL,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/29/2020,1/1/2021,3,0,0,0,0,0,0,0,2900,2950,3950,3500,3550,4550,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.272950,-85.488657",13 mins
Louisville GR - 126,15378,,126,The Grand at Prospect,Civitas Senior Living,9300 Civic Way,Prospect,KY,40059,38.319912,-85.568942,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,6/12/2025,1/1/2025,3,5705,,7060,9235,,,,1500,,,6/12/2025,1/1/2025,3,6245,8725,,,,,,6/12/2025,1/1/2025,3,,,,,,,,,4680,5750,,,,1500,,,,,,,,,,,,,,,700,1200,1800,,,,,,,,,,,,,,,,,,4000,0,yes,4000,0,yes,4000,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.319912,-85.568942",20 mins
Louisville GR - 126,15305,,126,Heartsong Memory Care,Sheila Carter,9260 Stonestreet Road,Louisville,KY,40272,38.118838,-85.845906,ROOFTOP,AL-MC,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,8/1/2018,1/1/2019,3,5452,4800,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,2000,1000,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.118838,-85.845906",22 mins
Louisville GR - 126,16587,,126,Dominion Senior Living of Louisville,Dominion Senior Living,6000 Hunting Road,Louisville,KY,40222,38.282563,-85.637301,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,9/13/2024,1/1/2025,3,4950,5400,6000,,,,,1450,,,9/13/2024,1/1/2025,3,6500,5125,,,,,,9/13/2024,1/1/2025,3,,,,,,,,3500,4300,5495,,,,850,,,,,,,,,,,,,,,500,800,1200,,,,,,,,,,,,,,,,,,2000,,,2000,,yes,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.151512,-85.549701","38.282563,-85.637301",22 mins
Winchester - 232,15404,,232,Highgrove at Tates Creek,Traditions,4251 Saron Drive,Lexington,KY,40515,37.965154,-84.502362,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,9/13/2024,,,4100,,5000,5900,,,,950,,,7/7/2021,,,5950,6300,,,950,,,9/13/2024,,,,5643,,,,,,,5643,,,,,950,,,,,,,,,,,,,,,845,1160,1481,1733,2116,2431,,0,0,0,0,0,0,,,,,,,,,3000,0,1000,,0,1000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","37.965154,-84.502362",36 mins
Winchester - 232,4945,185146,232,Fountain Circle Care & Rehabilitation Center,Signature Healthcare ,200 Glenway Road,Winchester,KY,40391,38.016393,-84.215241,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/23/2023,1/1/2024,,310,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.016393,-84.215241",11 mins
Winchester - 232,4915,185061,232,Kenwood Health And Rehabilitation Center,,130 Meadowlark Dr,Richmond,KY,40475,37.73957,-84.310556,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","37.739570,-84.310556",26 mins
Winchester - 232,4991,185215,232,Providence Pine Meadows,,1608 Hill Rise Dr,Lexington,KY,40504,38.04669,-84.53338,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.046690,-84.533380",38 mins
Winchester - 232,5046,185283,232,Bourbon Heights Nursing Home,"Non Profit, Board of dir. (Bourbon CO Public Properties Corp.)",2000 Main Street,Paris,KY,40361,38.197109,-84.269346,ROOFTOP,"AL, HC, IL",TRUE,TRUE,FALSE,TRUE,FALSE,6/20/2025,1/1/2025,2,245,0,215,0,,0,0,6/20/2025,1/1/2025,,4130,,,,,,,0,0,0,,,,,,,,,,,6/20/2025,1/1/2025,,,,,,,,,660,815,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,yes,0,,Yes,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.197109,-84.269346",30 mins
Winchester - 232,4956,185160,232,Lexington Country Place,Phoenix Senior Living ,700 Mason Headley Road,Lexington,KY,40504,38.035054,-84.528636,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,9/10/2024,1/1/2025,2,380,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.035054,-84.528636",38 mins
Winchester - 232,5011,185242,232,Windsor Care Center,,125 Sterling Way,Mount Sterling,KY,40353,38.04644,-83.939786,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.046440,-83.939786",27 mins
Winchester - 232,4917,185069,232,Mayfair Manor,Signature Healthcare ,3300 Tates Creek Road,Lexington,KY,40502,37.997941,-84.494951,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,9/13/2024,,,345,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","37.997941,-84.494951",34 mins
Winchester - 232,5027,185262,232,Madison Health And Rehabilitation Center,,131 Meadowlark Dr,Richmond,KY,40475,37.739431,-84.310687,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","37.739431,-84.310687",26 mins
Winchester - 232,5164,185463,232,Lexington Premier Nursing and Rehab,JW KENTUCKY OPERATIONS LLC,2770 Palumbo Drive,Lexington,KY,40509,38.007215,-84.436817,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,9/10/2024,1/1/2024,2,377,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.007215,-84.436817",26 mins
Winchester - 232,5155,185446,232,Bluegrass Care & Rehabilitation Center,Signature Healthcare ,3576 Pimlico Parkway,Lexington,KY,40517,37.980584,-84.4722,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/17/2023,1/1/2024,2,7465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","37.980584,-84.472200",33 mins
Winchester - 232,5015,185248,232,Sayre Christian Village Nursing Home,,3775 Belleau Wood Drive,Lexington,KY,40517,37.973853,-84.505946,ROOFTOP,"AL, HC",TRUE,TRUE,FALSE,FALSE,FALSE,9/13/2024,,,365,,310,,,,,9/13/2024,,,,,3700,4489,,,,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","37.973853,-84.505946",37 mins
Winchester - 232,5153,185444,232,"Cambridge Place Group, Llc",,2020 Cambridge Drive,Lexington,KY,40504,38.052418,-84.549173,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/17/2023,1/1/2024,,300,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.052418,-84.549173",38 mins
Winchester - 232,5176,185475,232,Eastern State Hospital Long Term-acquired Brain,,1350 Bull Lea Rd,Lexington,KY,45011,38.082781,-84.497882,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.082781,-84.497882",29 mins
Winchester - 232,4983,185201,232,Signature Healthcare At Tanbark Rehab & Wellness C,Signature Healthcare,1121 Tanbark Road,Lexington,KY,40515,37.968724,-84.494769,ROOFTOP,"AL, HC",TRUE,TRUE,FALSE,FALSE,FALSE,7/28/2022,,,300,,206,,,,,7/28/2022,,,3700,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,400,600,800,0,0,,,,,,,,,,,,,,0,2000,500,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","37.968724,-84.494769",35 mins
Winchester - 232,4943,185144,232,Providence Homestead,,1608 Versailles Road,Lexington,KY,40504,38.047883,-84.533441,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/27/2020,,,285,,250,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37.973269,-84.203344","38.047883,-84.533441",38 mins
North Baltimore - 415,10167,365887,415,Arlington Good Samaritan Cente,Good Samaritan Society,100 Powell Drive,Arlington,OH,45814,40.89149,-83.661398,ROOFTOP,"HC, IL, Skilled-M",TRUE,FALSE,FALSE,TRUE,TRUE,7/19/2019,,,224,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/19/2019,,,,,,,,,,,1025,1570,,,,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.173881,-83.667506","40.891490,-83.661398",24 mins
North Baltimore - 415,9766,365337,415,Manor of Greendale,HCF,2101 Greendale Avenue,Findlay,OH,45840,41.047523,-83.604616,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,6/13/2025,,,327,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/13/2025,,,364,,319,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,Included,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.173881,-83.667506","41.047523,-83.604616",21 mins
Goshen SL - 2184,3719,155205,184,Greencroft Healthcare,,1225 Greencroft Blvd,Goshen,IN,46527,41.564869,-85.814491,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"41.564869,-85.814491",
North Baltimore - 415,9764,365333,415,Bowling Green Manor,HCF,1021 West Poe Road,Bowling Green,OH,43402,41.385529,-83.670456,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,6/23/2025,,,345,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,"41.173881,-83.667506","41.385529,-83.670456",24 mins
North Baltimore - 415,10376,366181,415,Grand Rapids Care Center,,24201 West 3rd Street,Grand Rapids,OH,43522,41.410145,-83.867767,RANGE_INTERPOLATED,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/15/2021,,,177,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.173881,-83.667506","41.410145,-83.867767",32 mins
North Baltimore - 415,9671,365076,415,Bowling Green Care Center (Permanently Closed!),HCF,850 West Poe Road,Bowling Green,OH,43402,41.386511,-83.664182,ROOFTOP,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.173881,-83.667506","41.386511,-83.664182",23 mins
North Baltimore - 415,9926,365575,415,St Catherine's Of Fostoria,HCF,25 Christopher Drive,Fostoria,OH,44830,41.144471,-83.397109,ROOFTOP,"AL, HC, Skilled-M",TRUE,TRUE,FALSE,FALSE,TRUE,6/24/2025,,,301,,284,,,,,6/24/2025,,,3595,,4590,,,,,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.173881,-83.667506","41.144471,-83.397109",27 mins
